User_ID,Category,Calories..kcal.,Protein..g.,Carbohydrates..g.,Fat..g.,Fiber..g.,Sugars..g.,Sodium..mg.,Cholesterol..mg.,Meal_Type,Water_Intake..ml.,age,gender,zip_code
32,Grains,462,15.0,51.3,8.9,0.8,21.8,32,61,Breakfast,781,76.0,Male,3060.0
358,Dairy,53,34.7,95.9,37.4,5.1,12.3,802,191,Lunch,175,59.0,Male,3062.0
78,Vegetables,130,36.0,58.4,24.7,1.8,41.0,243,185,Lunch,744,75.0,Female,3542.0
574,Fruits,198,33.8,69.5,34.7,9.4,19.7,650,187,Lunch,129,27.0,Male,2526.0
494,Grains,531,21.3,10.8,21.9,9.5,38.6,396,233,Snack,976,72.0,Female,3564.0
208,Grains,377,8.5,34.0,28.0,1.4,19.4,954,192,Snack,448,44.0,Female,1059.0
309,Meat,254,48.0,19.0,22.4,1.8,17.4,933,133,Breakfast,362,47.0,Female,3017.0
372,Dairy,428,26.5,61.4,41.9,1.3,1.6,500,232,Breakfast,458,51.0,Male,3500.0
819,Beverages,120,15.5,46.6,39.5,5.3,4.2,718,257,Snack,805,54.0,Male,3052.0
480,Grains,483,35.7,93.4,44.3,1.4,27.2,833,116,Dinner,756,77.0,Male,3038.0
878,Dairy,553,38.0,32.3,44.9,7.5,32.9,580,98,Breakfast,286,46.0,Female,3554.0
651,Snacks,223,11.5,60.3,32.8,2.7,2.7,996,160,Breakfast,597,41.0,Male,3036.0
13,Grains,326,25.5,81.0,37.4,1.8,46.4,896,247,Dinner,979,68.0,Female,3515.0
820,Meat,175,34.2,20.9,28.4,7.4,22.1,853,44,Lunch,544,35.0,Female,2507.0
712,Meat,160,25.4,65.9,48.5,5.8,42.6,784,112,Snack,452,75.0,Female,3036.0
670,Dairy,267,41.2,56.6,38.1,2.5,3.7,699,219,Snack,123,45.0,Female,3530.0
941,Meat,490,22.6,24.9,18.2,3.3,42.1,263,28,Lunch,580,65.0,Male,1085.0
563,Grains,287,12.3,52.4,28.4,1.0,14.6,109,236,Snack,309,46.0,Female,1005.0
14,Beverages,304,13.5,89.8,21.8,5.5,24.3,802,231,Lunch,307,62.0,Female,1076.0
890,Meat,60,43.3,55.6,44.2,8.2,18.2,89,167,Breakfast,474,58.0,Male,3070.0
350,Snacks,453,5.6,85.3,39.0,9.1,30.8,236,242,Snack,551,57.0,Female,2579.0
270,Beverages,444,21.0,66.2,42.2,9.2,47.5,453,43,Lunch,528,61.0,Female,2587.0
101,Vegetables,170,27.0,85.7,15.7,0.8,0.5,824,7,Snack,664,52.0,Male,8442.0
1000,Beverages,60,21.5,39.7,39.8,6.1,33.1,872,129,Lunch,883,25.0,Male,2502.0
973,Meat,545,16.3,48.7,29.0,0.8,11.0,811,173,Lunch,157,33.0,Male,1059.0
242,Meat,499,30.9,36.6,10.4,3.2,22.6,270,65,Breakfast,134,37.0,Male,3414.0
477,Snacks,379,8.5,27.1,34.0,3.9,48.1,764,105,Snack,608,32.0,Female,3413.0
501,Grains,546,2.3,20.8,2.9,3.1,10.4,468,185,Dinner,938,21.0,Female,1041.0
716,Snacks,298,33.5,8.8,44.5,7.2,1.6,680,12,Dinner,395,37.0,Female,7414.0
111,Snacks,127,26.3,38.2,13.1,1.9,5.7,596,216,Breakfast,966,51.0,Male,3579.0
69,Snacks,149,3.7,59.5,9.0,7.2,36.4,607,131,Dinner,454,81.0,Male,4809.0
853,Fruits,304,8.9,47.7,16.6,2.3,1.7,384,186,Lunch,386,27.0,Female,8212.0
909,Fruits,573,46.7,21.4,39.4,8.3,33.5,229,10,Dinner,435,26.0,Female,3595.0
477,Snacks,379,36.6,87.8,20.0,0.7,29.4,327,197,Dinner,548,49.0,Male,2015.0
497,Meat,493,20.3,15.6,1.4,6.3,10.2,876,150,Breakfast,306,32.0,Male,1085.0
199,Beverages,112,36.9,96.9,7.9,8.1,19.9,523,206,Snack,814,47.0,Female,2020.0
46,Dairy,124,27.5,41.2,26.3,2.9,36.2,688,282,Snack,194,32.0,Male,5042.0
772,Beverages,157,33.6,37.8,49.0,0.7,32.4,624,67,Dinner,297,59.0,Male,1028.0
973,Grains,424,10.3,23.9,31.8,9.2,26.8,685,115,Lunch,100,39.0,Male,2569.0
822,Meat,79,46.2,98.5,42.8,1.9,32.7,302,218,Lunch,116,37.0,Female,7427.0
171,Grains,139,39.1,22.4,21.9,1.9,16.1,602,79,Breakfast,179,69.0,Male,2583.0
575,Fruits,524,17.0,90.8,7.3,6.7,30.5,160,204,Lunch,203,53.0,Male,2563.0
204,Grains,60,31.3,22.1,7.2,1.0,49.2,934,109,Breakfast,817,76.0,Female,4819.0
757,Beverages,420,42.3,44.0,35.3,9.9,17.5,803,167,Lunch,883,44.0,Female,2554.0
71,Fruits,474,17.2,27.0,11.5,3.5,36.0,966,143,Dinner,972,42.0,Female,3521.0
173,Vegetables,309,26.4,17.1,46.1,0.8,30.5,946,201,Breakfast,854,65.0,Female,3558.0
902,Meat,561,35.4,32.3,31.5,1.1,28.7,273,60,Snack,290,66.0,Male,2019.0
708,Meat,59,8.5,71.2,10.4,7.1,5.6,320,294,Lunch,628,42.0,Female,1084.0
502,Meat,493,10.3,43.8,8.7,5.8,2.5,504,70,Dinner,365,78.0,Male,2509.0
153,Snacks,450,49.5,60.4,21.6,9.3,1.5,65,281,Snack,145,80.0,Male,3587.0
618,Beverages,325,49.4,99.3,18.4,9.9,33.3,106,235,Snack,729,61.0,Male,2511.0
65,Vegetables,527,7.6,35.0,12.3,9.3,13.5,345,257,Breakfast,198,76.0,Female,2552.0
192,Snacks,542,49.9,84.0,10.4,4.5,16.6,203,114,Snack,943,81.0,Female,2566.0
188,Snacks,551,40.3,45.0,41.5,8.3,31.5,628,7,Dinner,463,49.0,Male,4332.0
682,Meat,410,32.9,81.8,14.1,1.6,20.0,763,141,Lunch,698,21.0,Male,2508.0
229,Beverages,452,44.7,57.0,48.2,7.8,28.8,157,103,Lunch,350,60.0,Female,2021.0
771,Beverages,379,42.4,19.4,37.9,5.8,12.5,394,144,Snack,623,45.0,Female,3588.0
752,Snacks,262,18.8,83.5,35.9,7.2,40.9,303,20,Dinner,401,49.0,Female,1057.0
40,Grains,425,15.2,38.5,26.0,2.0,1.7,115,55,Lunch,394,65.0,Male,2002.0
635,Snacks,459,47.3,21.1,14.4,0.2,39.0,704,287,Breakfast,156,36.0,Male,3555.0
305,Fruits,345,30.1,29.1,16.2,8.1,15.1,991,131,Snack,785,40.0,Female,1341.0
73,Beverages,497,23.7,69.1,6.6,2.1,30.7,942,213,Snack,899,80.0,Male,3540.0
843,Dairy,125,3.8,69.0,24.5,2.5,28.9,480,129,Lunch,558,43.0,Female,3533.0
902,Snacks,217,16.1,93.5,22.0,5.3,32.5,32,60,Dinner,613,68.0,Male,1097.0
999,Meat,117,45.4,49.4,16.6,9.8,33.1,120,48,Snack,683,62.0,Male,3001.0
801,Beverages,71,31.4,6.4,42.8,2.0,47.3,606,240,Dinner,805,60.0,Male,3025.0
563,Beverages,357,17.5,39.6,15.3,2.3,25.5,149,38,Breakfast,992,62.0,Female,1999.0
715,Fruits,219,27.5,28.9,11.2,2.2,25.5,835,233,Breakfast,509,67.0,Female,1061.0
739,Grains,514,8.4,29.0,1.2,8.8,8.6,921,61,Lunch,171,59.0,Male,8443.0
246,Beverages,173,13.2,27.2,22.4,5.5,37.0,285,103,Breakfast,255,47.0,Male,2011.0
645,Grains,395,6.4,39.0,26.0,5.6,5.9,397,45,Dinner,906,29.0,Male,3011.0
190,Grains,428,23.2,45.7,24.4,8.5,6.4,834,56,Dinner,394,74.0,Female,3540.0
809,Vegetables,103,7.6,79.1,15.2,4.0,7.2,822,172,Breakfast,916,24.0,Female,2522.0
526,Beverages,419,32.8,12.4,13.5,2.6,26.8,933,97,Lunch,236,60.0,Male,3416.0
121,Meat,302,2.0,84.8,49.5,0.9,47.9,274,115,Snack,979,61.0,Female,3065.0
987,Snacks,256,16.5,73.1,23.7,3.9,29.1,922,183,Dinner,742,27.0,Female,2499.0
904,Grains,564,47.2,83.2,7.9,4.8,33.6,213,285,Lunch,792,38.0,Female,2022.0
268,Vegetables,96,20.9,82.0,45.4,5.8,47.1,507,267,Dinner,985,34.0,Female,2568.0
407,Dairy,421,44.1,71.8,14.0,9.1,36.2,544,262,Snack,416,38.0,Male,3505.0
328,Grains,440,21.6,33.1,35.2,2.4,22.0,299,151,Breakfast,587,50.0,Female,1116.0
255,Meat,296,38.6,64.6,14.9,0.5,4.7,435,128,Lunch,302,62.0,Male,4809.0
455,Dairy,397,20.7,9.3,30.3,8.6,7.9,577,96,Dinner,211,30.0,Male,1071.0
85,Fruits,327,13.3,76.3,49.0,0.3,37.2,445,252,Breakfast,438,67.0,Male,6411.0
75,Grains,194,28.1,42.5,32.3,3.9,33.9,455,25,Breakfast,623,30.0,Male,3045.0
58,Snacks,270,11.8,67.7,18.0,3.6,28.5,802,44,Lunch,876,37.0,Male,1111.0
944,Dairy,459,40.0,95.6,11.4,1.9,17.2,351,288,Lunch,598,72.0,Male,1009.0
655,Dairy,325,44.3,62.5,14.1,9.4,40.7,590,175,Breakfast,734,56.0,Male,3504.0
288,Vegetables,378,2.5,77.2,10.4,7.7,33.6,812,80,Snack,525,63.0,Male,2020.0
306,Grains,129,23.5,85.6,46.0,2.6,47.5,284,228,Dinner,820,65.0,Female,3526.0
46,Beverages,118,39.0,60.6,15.7,4.0,25.3,968,135,Lunch,702,36.0,Female,2529.0
680,Snacks,319,39.7,88.0,33.7,9.1,32.1,698,217,Lunch,879,60.0,Male,2007.0
343,Vegetables,327,8.1,95.6,7.3,2.5,15.4,977,103,Lunch,325,35.0,Female,2563.0
466,Meat,323,12.3,27.6,22.7,0.1,35.7,381,233,Snack,802,30.0,Female,4812.0
920,Dairy,206,3.2,66.9,30.9,3.0,3.3,48,119,Lunch,515,71.0,Male,1077.0
39,Dairy,492,17.2,5.9,11.5,6.8,20.3,564,299,Dinner,621,36.0,Male,2591.0
205,Grains,268,4.1,40.8,16.1,4.6,48.4,655,227,Lunch,553,65.0,Female,1046.0
7,Beverages,596,46.6,19.7,4.0,1.6,37.9,432,41,Lunch,862,64.0,Female,2022.0
710,Meat,355,36.4,10.2,33.2,8.1,45.0,215,213,Snack,580,27.0,Male,2557.0
429,Grains,527,35.9,30.1,40.7,4.6,13.0,897,142,Snack,216,83.0,Female,5611.0
288,Snacks,254,29.9,33.4,3.0,8.1,1.1,894,32,Breakfast,925,50.0,Male,3061.0
495,Snacks,371,25.2,11.1,15.7,7.1,12.9,430,185,Lunch,236,43.0,Female,3402.0
933,Beverages,383,37.1,92.3,46.4,9.3,17.1,524,48,Dinner,283,63.0,Female,2029.0
519,Beverages,177,16.4,28.1,38.6,5.1,28.2,266,13,Dinner,209,52.0,Male,1091.0
838,Fruits,109,19.2,93.7,21.6,4.9,31.1,749,178,Breakfast,958,76.0,Male,4810.0
109,Snacks,169,36.0,84.9,3.7,1.0,38.4,848,153,Breakfast,760,26.0,Male,3021.0
172,Grains,420,44.9,58.9,6.0,8.2,0.8,195,17,Breakfast,557,40.0,Male,3056.0
977,Beverages,578,38.5,71.7,36.1,9.4,16.5,530,205,Snack,968,61.0,Female,1026.0
433,Dairy,271,45.3,71.8,15.4,9.8,37.3,500,241,Breakfast,761,21.0,Female,3010.0
572,Vegetables,339,28.5,17.8,19.4,2.9,8.7,574,45,Snack,892,27.0,Female,2503.0
571,Beverages,322,38.4,34.8,34.4,9.4,48.3,315,22,Breakfast,840,20.0,Male,3535.0
248,Vegetables,511,34.0,71.2,35.5,2.1,31.0,729,28,Breakfast,428,40.0,Male,3589.0
582,Grains,436,14.1,17.9,4.2,1.5,6.7,143,14,Snack,394,45.0,Female,3053.0
481,Snacks,262,44.0,32.3,24.6,9.6,41.3,523,26,Snack,272,51.0,Female,3590.0
519,Dairy,294,27.4,75.2,24.3,7.2,4.7,119,62,Breakfast,281,43.0,Male,2598.0
288,Dairy,532,13.8,63.6,8.6,6.5,35.1,676,87,Snack,402,70.0,Male,2567.0
654,Vegetables,51,41.8,49.9,35.9,4.3,16.7,346,106,Breakfast,757,76.0,Female,3538.0
140,Snacks,262,17.4,20.2,5.7,3.7,32.1,129,270,Dinner,228,77.0,Male,1098.0
414,Grains,128,35.5,93.5,16.4,5.2,20.0,789,116,Breakfast,479,56.0,Male,2082.0
719,Dairy,219,11.5,22.6,10.4,8.1,0.7,191,266,Dinner,756,69.0,Female,2519.0
424,Meat,160,37.0,86.0,9.1,8.7,47.2,225,57,Lunch,350,71.0,Male,2575.0
655,Fruits,319,25.7,52.1,19.4,1.8,22.5,509,257,Snack,546,69.0,Male,1063.0
973,Fruits,455,4.8,35.5,20.2,0.7,7.0,909,26,Dinner,748,67.0,Male,8020.0
832,Snacks,373,48.7,63.2,21.4,7.0,24.2,281,120,Lunch,967,75.0,Female,8450.0
680,Snacks,522,12.3,45.5,19.6,8.9,49.5,230,89,Breakfast,993,39.0,Male,1036.0
484,Meat,393,36.7,27.4,29.0,1.3,40.1,596,245,Dinner,594,69.0,Female,2021.0
333,Vegetables,166,2.3,43.1,11.8,2.0,1.1,591,265,Snack,227,62.0,Male,2595.0
901,Grains,352,21.7,15.1,13.8,7.0,23.3,154,72,Dinner,621,77.0,Female,2015.0
528,Vegetables,69,25.2,76.9,12.9,2.6,32.9,601,248,Breakfast,958,76.0,Male,1041.0
488,Snacks,204,1.3,97.4,35.0,8.0,47.4,775,145,Breakfast,680,51.0,Female,1014.0
973,Snacks,57,33.0,13.1,46.6,8.2,27.5,256,215,Lunch,720,76.0,Male,3009.0
800,Beverages,186,27.0,6.4,14.1,9.4,26.1,822,61,Lunch,607,21.0,Male,3420.0
786,Grains,199,26.7,77.0,27.0,0.6,5.0,719,43,Breakfast,680,25.0,Male,2613.0
468,Dairy,467,42.9,16.4,49.9,1.8,21.5,303,85,Lunch,956,50.0,Male,9754.0
123,Dairy,107,43.4,33.5,4.0,5.5,49.1,945,75,Lunch,761,74.0,Female,3418.0
196,Fruits,176,10.9,24.5,7.3,9.0,29.8,553,131,Lunch,735,77.0,Female,2518.0
448,Snacks,372,42.6,53.9,20.4,2.1,4.5,388,195,Dinner,923,27.0,Female,2004.0
322,Vegetables,348,34.7,18.1,41.4,5.8,5.2,851,121,Snack,521,52.0,Female,2061.0
121,Snacks,52,2.7,64.6,6.3,1.3,20.2,484,26,Lunch,709,70.0,Male,4800.0
178,Grains,213,24.2,29.5,6.0,9.6,26.2,382,125,Lunch,191,25.0,Male,5212.0
760,Snacks,463,37.0,71.6,6.4,2.0,34.5,134,262,Lunch,797,53.0,Male,1069.0
986,Meat,236,31.9,69.1,23.5,8.6,34.6,255,106,Dinner,710,49.0,Male,3563.0
612,Dairy,449,5.5,45.5,27.4,7.1,6.0,238,164,Snack,706,62.0,Female,2595.0
35,Dairy,479,41.7,51.2,12.1,9.1,5.6,941,3,Dinner,817,28.0,Male,1119.0
156,Snacks,469,14.8,88.6,30.2,3.1,3.5,52,188,Dinner,664,57.0,Male,3009.0
831,Dairy,510,41.4,9.6,21.9,6.3,19.0,973,35,Lunch,452,35.0,Female,6811.0
529,Meat,95,27.8,54.6,11.8,7.3,42.9,256,292,Snack,896,73.0,Female,3007.0
260,Vegetables,101,42.2,25.3,25.0,0.1,49.5,642,216,Breakfast,580,37.0,Female,3528.0
526,Fruits,157,6.1,70.9,35.3,6.1,32.4,632,182,Lunch,930,17.0,Female,4808.0
322,Grains,454,27.3,91.7,10.7,2.9,40.6,27,14,Lunch,374,67.0,Female,2504.0
988,Snacks,586,46.9,74.0,39.9,0.2,34.8,754,287,Dinner,128,61.0,Male,8445.0
236,Grains,464,3.0,48.1,10.8,1.4,38.0,790,52,Breakfast,367,76.0,Female,2541.0
794,Beverages,493,22.2,84.3,19.0,7.9,24.9,434,177,Lunch,244,24.0,Female,3540.0
842,Snacks,214,36.7,76.4,9.5,7.6,41.2,208,259,Snack,708,34.0,Male,3068.0
470,Vegetables,263,30.7,94.8,15.8,9.2,30.7,936,81,Snack,546,23.0,Male,3408.0
942,Beverages,368,36.7,44.5,26.9,4.2,8.4,397,162,Snack,290,31.0,Male,2595.0
197,Snacks,258,29.4,16.2,42.7,3.3,41.1,534,246,Lunch,187,24.0,Male,2566.0
592,Dairy,204,19.5,65.3,24.0,4.9,49.4,404,195,Lunch,919,78.0,Female,1035.0
485,Dairy,160,37.5,56.8,39.7,6.8,29.1,997,220,Dinner,247,79.0,Female,1020.0
114,Vegetables,170,32.2,56.9,35.8,3.8,5.2,193,208,Lunch,741,23.0,Male,3025.0
63,Vegetables,354,17.8,74.4,11.3,5.9,37.5,324,109,Snack,902,36.0,Female,3035.0
48,Beverages,453,35.0,60.6,45.1,5.4,25.3,830,263,Breakfast,423,71.0,Male,3001.0
385,Snacks,82,39.0,50.8,30.8,5.5,15.8,397,262,Dinner,986,80.0,Male,3503.0
644,Fruits,56,36.4,25.1,12.1,5.1,36.3,108,259,Dinner,282,37.0,Male,1112.0
26,Meat,351,20.9,29.1,48.8,6.4,2.3,246,195,Dinner,160,48.0,Female,1053.0
554,Meat,407,30.8,5.3,45.4,4.7,10.9,780,214,Breakfast,373,72.0,Female,4802.0
385,Grains,516,17.9,43.1,22.1,2.4,38.6,334,218,Lunch,727,47.0,Female,2570.0
621,Snacks,173,34.6,20.4,8.8,3.1,30.4,324,245,Lunch,608,29.0,Male,1076.0
659,Snacks,168,3.1,53.8,28.6,7.5,35.3,613,257,Snack,702,67.0,Male,1040.0
197,Beverages,63,22.5,74.8,24.5,6.0,46.1,793,172,Breakfast,634,24.0,Male,8460.0
689,Dairy,462,38.1,77.4,33.6,1.4,2.7,632,225,Dinner,889,62.0,Female,3414.0
302,Meat,417,25.1,33.2,37.9,5.3,22.6,67,255,Snack,473,40.0,Female,2552.0
94,Grains,95,15.2,78.9,9.7,4.7,40.2,676,47,Snack,314,73.0,Male,1074.0
801,Beverages,401,30.4,85.9,34.3,6.5,16.1,286,107,Snack,882,61.0,Male,2025.0
723,Grains,348,22.3,15.6,9.2,9.2,18.5,652,269,Breakfast,942,39.0,Male,4530.0
930,Beverages,152,18.6,93.5,21.6,3.3,35.8,779,291,Breakfast,483,75.0,Male,2564.0
266,Dairy,358,47.9,10.0,7.9,4.7,47.9,557,288,Snack,855,19.0,Female,2528.0
358,Grains,285,10.2,74.4,9.8,9.4,14.4,194,258,Breakfast,267,75.0,Male,1055.0
707,Snacks,462,45.1,20.1,47.4,8.2,31.4,981,123,Snack,785,45.0,Male,3509.0
941,Snacks,75,43.2,55.5,37.1,5.5,16.2,346,89,Breakfast,457,27.0,Female,2506.0
54,Dairy,172,17.1,28.9,35.8,2.3,27.8,438,282,Snack,645,42.0,Female,3565.0
75,Snacks,137,11.4,77.4,5.3,7.0,3.1,96,16,Breakfast,611,76.0,Female,2577.0
978,Beverages,322,3.2,90.0,9.5,7.6,16.3,883,245,Lunch,164,37.0,Male,3072.0
758,Vegetables,411,46.5,30.0,27.1,5.8,2.3,446,79,Lunch,932,32.0,Male,2502.0
426,Vegetables,436,32.6,7.5,42.5,3.9,19.3,706,62,Breakfast,513,82.0,Female,2581.0
607,Beverages,169,22.3,32.7,42.7,9.5,9.6,545,65,Dinner,765,26.0,Male,2023.0
661,Vegetables,169,32.4,46.6,35.5,7.4,6.7,561,250,Dinner,974,34.0,Male,1051.0
775,Meat,490,42.9,87.5,17.7,5.3,2.7,132,262,Dinner,884,36.0,Female,1020.0
719,Vegetables,598,47.3,25.5,30.5,2.6,25.1,346,282,Dinner,651,23.0,Male,2567.0
5,Beverages,90,15.2,89.3,25.8,1.1,46.1,591,86,Lunch,914,27.0,Female,1007.0
313,Grains,492,43.8,49.4,13.5,8.2,28.8,145,105,Dinner,136,32.0,Female,2597.0
565,Grains,89,48.7,81.4,4.1,1.9,23.3,980,98,Snack,935,40.0,Female,5210.0
52,Grains,218,28.1,38.6,19.4,1.6,19.6,774,78,Breakfast,555,32.0,Male,1062.0
394,Vegetables,134,1.9,53.8,37.2,7.8,14.4,879,74,Breakfast,586,73.0,Male,2506.0
429,Dairy,178,34.4,36.4,8.1,6.5,24.8,333,44,Breakfast,474,22.0,Male,3076.0
628,Vegetables,338,22.2,83.5,45.3,5.1,29.4,544,180,Breakfast,722,23.0,Male,3573.0
137,Beverages,515,5.3,8.2,6.3,7.9,7.9,732,180,Breakfast,267,61.0,Male,1033.0
635,Dairy,489,44.7,72.6,42.6,7.7,4.1,151,64,Breakfast,582,30.0,Male,1001.0
654,Meat,443,21.3,69.7,15.0,2.8,32.1,652,102,Snack,134,74.0,Female,3592.0
482,Meat,376,25.4,35.3,34.9,2.4,6.8,279,255,Breakfast,833,42.0,Female,7511.0
242,Meat,595,32.4,16.5,19.3,4.9,20.7,421,160,Dinner,530,51.0,Male,1061.0
868,Beverages,318,49.8,23.9,36.3,3.8,15.9,268,282,Breakfast,643,80.0,Male,1037.0
519,Meat,136,22.1,9.8,16.8,9.5,28.3,499,195,Breakfast,280,31.0,Male,3016.0
539,Beverages,407,31.1,22.1,13.5,2.6,26.8,223,269,Snack,264,43.0,Male,2010.0
783,Dairy,64,49.9,51.2,42.2,2.0,34.2,559,171,Snack,165,55.0,Male,4805.0
948,Grains,600,49.2,43.6,27.9,2.4,48.5,466,201,Breakfast,175,53.0,Male,3558.0
383,Vegetables,389,1.2,44.1,6.1,7.3,2.8,63,213,Dinner,253,51.0,Male,1055.0
745,Vegetables,244,4.5,68.9,28.1,6.2,30.8,35,43,Dinner,792,34.0,Male,2520.0
613,Dairy,377,5.5,83.1,36.4,0.1,35.8,392,193,Breakfast,911,71.0,Male,8220.0
229,Beverages,531,43.4,32.6,32.4,2.9,4.4,787,26,Snack,163,56.0,Female,2530.0
117,Snacks,439,36.8,62.4,1.6,5.0,37.2,831,130,Lunch,953,24.0,Female,3569.0
548,Grains,410,35.7,80.0,7.1,0.8,14.0,122,80,Breakfast,766,80.0,Male,3061.0
496,Snacks,515,26.2,53.9,6.3,8.7,13.4,683,25,Breakfast,153,60.0,Male,2582.0
453,Meat,424,21.8,71.2,39.7,6.7,35.4,330,271,Snack,500,47.0,Female,3527.0
777,Fruits,460,8.1,13.5,28.3,2.6,41.4,333,29,Lunch,461,22.0,Male,4800.0
248,Vegetables,98,8.0,77.4,22.4,9.0,46.5,579,37,Breakfast,586,39.0,Male,3415.0
274,Dairy,178,20.1,10.2,13.8,2.7,34.6,943,181,Breakfast,729,51.0,Male,3553.0
510,Grains,130,7.9,11.7,22.4,3.8,21.5,418,88,Breakfast,461,61.0,Female,3569.0
192,Fruits,176,12.8,50.7,14.7,4.1,23.0,599,229,Lunch,742,53.0,Male,3547.0
950,Meat,78,14.8,31.5,20.1,4.4,8.8,528,224,Snack,890,75.0,Male,1012.0
640,Snacks,76,7.6,92.1,10.5,8.4,27.1,42,37,Dinner,330,56.0,Male,2595.0
995,Fruits,160,23.5,69.7,8.7,7.6,31.5,188,136,Breakfast,461,55.0,Female,3581.0
190,Fruits,245,6.5,86.3,38.3,8.4,19.6,263,248,Breakfast,133,82.0,Female,6412.0
859,Meat,210,31.2,49.8,25.9,3.8,22.1,960,40,Lunch,291,36.0,Female,2510.0
122,Snacks,129,20.9,21.0,4.0,5.7,23.6,691,109,Dinner,791,53.0,Male,1011.0
882,Dairy,165,2.5,72.7,30.9,5.4,3.3,798,140,Breakfast,477,76.0,Male,8461.0
740,Meat,75,8.4,30.6,25.8,9.4,21.1,813,258,Snack,672,20.0,Female,1023.0
970,Grains,263,23.2,42.9,33.7,6.4,32.1,607,294,Breakfast,594,27.0,Male,2547.0
426,Snacks,259,39.3,88.0,33.5,9.4,44.1,293,35,Breakfast,987,48.0,Male,2590.0
322,Dairy,340,23.7,97.8,10.0,0.4,19.0,115,177,Breakfast,699,56.0,Male,3516.0
467,Dairy,244,17.8,73.3,20.9,9.7,17.5,885,18,Lunch,169,27.0,Male,3053.0
324,Snacks,321,11.9,37.1,18.3,10.0,45.8,363,153,Breakfast,835,46.0,Female,2027.0
526,Fruits,591,48.6,49.7,7.0,9.1,45.4,809,261,Snack,560,38.0,Male,3589.0
999,Snacks,384,38.2,98.3,25.8,4.5,28.7,805,212,Snack,300,74.0,Female,2511.0
845,Snacks,412,4.2,27.9,31.0,1.7,34.4,846,211,Dinner,658,25.0,Male,2514.0
468,Vegetables,83,25.3,97.2,42.5,4.2,40.7,842,44,Dinner,386,42.0,Female,1035.0
987,Beverages,281,48.5,56.4,44.2,2.3,35.2,839,293,Snack,697,76.0,Male,2526.0
667,Dairy,495,18.1,53.9,29.6,5.4,38.0,408,117,Snack,651,31.0,Male,3405.0
226,Meat,501,20.0,42.1,4.9,7.9,21.2,271,203,Lunch,919,55.0,Male,1061.0
661,Meat,337,23.4,5.7,34.9,5.7,20.6,104,249,Snack,272,69.0,Female,2576.0
477,Fruits,221,37.0,44.2,2.4,5.9,13.1,975,52,Breakfast,667,47.0,Male,3539.0
533,Beverages,347,10.9,56.5,16.8,0.1,43.6,103,96,Breakfast,763,26.0,Female,3048.0
71,Vegetables,276,15.2,52.9,45.1,4.9,4.9,401,278,Snack,117,77.0,Female,3017.0
5,Fruits,413,30.1,38.9,5.0,1.6,6.5,204,156,Snack,862,27.0,Male,2559.0
197,Snacks,356,19.2,55.8,25.5,4.9,49.3,38,183,Breakfast,612,26.0,Female,2509.0
706,Fruits,157,3.3,60.1,48.3,9.2,17.6,983,72,Dinner,929,77.0,Female,3036.0
334,Beverages,257,24.1,56.7,28.5,2.4,44.3,567,198,Snack,393,18.0,Male,3500.0
930,Snacks,230,39.5,46.0,43.2,4.1,43.0,911,139,Snack,437,62.0,Male,3558.0
938,Vegetables,253,3.7,86.7,4.2,9.1,17.6,434,248,Snack,867,39.0,Female,2566.0
652,Vegetables,94,15.2,57.7,5.2,4.7,15.4,221,40,Breakfast,282,26.0,Female,3566.0
500,Snacks,244,45.3,17.8,12.4,4.4,40.7,849,264,Lunch,777,73.0,Female,3539.0
770,Fruits,208,11.5,11.7,29.0,0.3,28.5,986,207,Lunch,300,63.0,Female,3592.0
61,Dairy,55,28.8,70.0,22.3,3.4,9.3,161,177,Dinner,361,39.0,Male,3571.0
823,Snacks,444,19.6,91.8,16.1,6.7,6.2,344,271,Dinner,536,45.0,Male,3582.0
228,Vegetables,337,34.4,98.5,47.8,1.0,44.3,447,144,Snack,724,75.0,Male,1120.0
843,Fruits,211,43.8,84.8,12.1,1.4,27.1,143,17,Dinner,482,29.0,Male,3532.0
500,Beverages,494,45.3,86.9,32.1,5.4,19.8,305,36,Dinner,619,54.0,Female,1004.0
449,Snacks,474,20.9,21.7,40.8,1.9,8.1,500,76,Dinner,369,43.0,Female,3004.0
162,Meat,446,44.9,34.9,42.7,3.2,23.2,811,171,Lunch,861,38.0,Male,3577.0
678,Meat,283,5.3,63.4,14.0,8.0,6.5,921,119,Lunch,677,64.0,Male,2500.0
20,Vegetables,571,18.8,10.8,26.4,2.7,5.6,933,196,Lunch,859,65.0,Male,4331.0
953,Grains,92,15.1,25.4,20.1,3.3,9.1,293,92,Dinner,673,34.0,Male,1003.0
209,Beverages,499,6.9,83.3,10.3,4.7,42.3,342,58,Breakfast,330,34.0,Female,2000.0
347,Grains,500,41.2,39.5,46.3,0.6,25.5,750,177,Lunch,747,58.0,Female,8931.0
893,Meat,434,10.2,5.4,45.5,3.9,0.1,514,18,Lunch,338,55.0,Male,6508.0
241,Fruits,288,13.7,60.5,33.8,4.2,14.4,922,215,Lunch,505,61.0,Female,3019.0
361,Snacks,52,47.0,23.7,48.2,1.8,27.5,750,11,Breakfast,576,60.0,Male,4329.0
306,Grains,108,26.9,70.3,48.7,0.4,36.5,653,205,Snack,364,39.0,Male,1117.0
